age,workclass,edu,yearsedu,married,occupation,relationship,race,sex,income,loss,hours,country,rich
11.877,92,20,4.138,61,55.475,49,17,59,163.33,0,12.238,92.741,1
12.732,80,19,3.5014,61,26,66.571,17,59,0,0,12.732,94.073,1
12.116,88,63,4.4563,28,55.664,99,101,37,326.21,0,14.324,98,1
12.732,80,29,5.093,61,82,65.353,90.009,59,441.06,0,19.099,98,1
17.825,57,20,3.2439,61,94,49,101,59,0,34.216,12.732,94.926,1
17.189,78.639,90,3.1746,61,55.511,49,17,59,0,0,19.099,91,1
9.8676,80,90,3.1831,60.582,85,49,101,59,757.67,0,12.096,95.885,1
18.144,78.64,20,4.138,61,82,66.57,21,59,0,0,12.732,98,1
14.961,80,81,4.7746,61,82,103,101,37,379.64,17.02,12.394,46,1
15.915,36,20,4.138,28,34,68,101,59,0,0,17.507,98,1
13.687,80,90,3.1831,61,94,49,101,59,0,0,12.732,98,1
13.369,80,29,5.093,61,82,64.808,101,59,457.22,0,14.324,94.652,1
16.87,80,44.38,2.8648,61,14,103,89.366,37,0,0,12.732,98,1
12.112,87,90,3.1752,61,55.511,49,101,59,0,0,15.915,98,1
9.231,78.64,20,4.138,59.961,85,66.562,89.371,59,0,0,22.282,98,1
14.006,80,42,2.8648,28,26,68,101,37,225.49,26.007,12.732,98,1
15.597,57,44.383,2.8648,61,55.511,49,101,59,0,0,12.758,94.076,1
13.687,36,44.381,5.093,65,82,68,89.37,37,0,0,15.915,98,1
10.823,57,20,4.138,60.104,55.798,49,101,59,0,34.013,13.204,98,1
15.279,78.311,29,5.093,61,82,49,101,55.035,0,605.43,19.099,98,1
11.777,80,90,3.1752,61,85,49,101,59,0,0,12.758,98,1
12.545,80,63,3.2772,61,34,49,101,59,0,38.211,12.732,98,1
14.006,79.164,20,3.4087,61,57.963,64.329,101,59,4782.3,0,13.414,98,1
10.186,78.907,42,2.8648,61,26,49,101,59,2447.2,0,13.094,98,1
12.096,80,81,4.7746,61,82,62.062,101,59,636.68,0,12.732,98,1
17.825,88,42,3.5652,61,55.468,49,95.071,59,0,600.65,15.915,23,1
11.677,57,19,3.5014,59.728,26,49,21,59,0,13.623,12.059,92.529,1
12.14,78.846,20,4.138,61,82,65.295,101,59,425.63,0,15.915,98,1
12.156,80,20,4.138,61,34,66.93,101,37,0,25.872,12.732,98,1
9.8676,80,18,3.8197,61,55.511,49,89.372,59,0,0,12.732,94.076,1
12.096,36,63,4.4563,61,82,49,89.373,59,0,0,12.732,51,1
12.088,80,90,3.1831,61,26,49,17,50.561,272.91,0,12.732,98,1
11.981,80,19,3.5014,65,82,68,88.139,49.705,0,22.933,12.589,98,1
16.552,78.639,44.382,2.8648,59.961,55.511,68,101,59,0,0,14.324,98,1
14.324,78.639,63,4.4563,61,85,49,101,59,0,0,12.732,94.076,1
16.234,78.946,90,3.1831,61,85,59.436,92.874,59,681.12,36.422,12.732,98,1
8.9127,92,20,3.3009,61,82,49,101,59,503.61,0,13.109,98,1
14.006,57,90,3.1751,61,34,49,89.374,51.526,0,0,12.096,98,1
12.732,78.639,7,3.1749,61,58,49,101,59,0,0,12.757,64,1
11.777,36,90,3.1831,61,14,61.743,101,59,0,36.408,13.369,98,1
18.462,92,29,3.2459,61,55.82,49,101,59,0,34.185,0.31831,98,1
12.732,36,63,3.2249,59.8,55.568,65.6,101,37,392.02,0,17.507,98,1
11.141,80,63,4.4563,60.459,82,70,91.636,59,556.07,0,12.732,98,1
12.075,80,20,4.138,61,34,49,88.4,59,255.6,0,15.915,98,1
11.459,80,20,4.138,61,71,49,21,52.054,2323,0,11.459,94.298,1
18.462,79.164,46.412,2.8648,61,85,103,101,37,4782.3,0,11.141,98,1
11.777,80,42,2.8648,59.962,26,49,101,51.525,0,0,12.732,98,1
17.189,87,7,3.1748,61,58,66.562,89.371,59,0,0,12.757,98,1
11.777,80,20,4.138,65,55.511,68,89.37,59,0,0,19.099,98,1
8.9127,78.868,81,4.7746,65,82,68,91.451,59,573.44,30.996,13.184,98,1
13.051,80,20,4.138,59.961,34,49,101,51.523,0,0,12.757,51,1
12.096,57,63,4.4563,61,34,49,101,59,434.57,0,22.282,98,1
12.732,80,20,4.138,61,82,49,101,59,0,0,12.732,98,1
18.462,80,42,2.8648,61,14,49,101,50.613,275.08,0,14.324,98,1
12.732,80,46.719,3.5837,61,55.469,49,101,59,0,629.3,19.099,98,1
13.051,80,44.38,4.7746,59.961,82,103,101,37,0,0,12.732,98,1
13.369,88,44.379,2.8648,61,55.511,49,17,59,0,0,12.732,22,1
11.777,87,90,3.1831,61,34,49,17,59,0,19.729,23.873,95,1
20.372,78.639,42,2.8648,61,55.511,66.56,101,59,0,0,12.732,98,1
10.504,80,42,2.8648,61,26,103,83.865,44.047,0,9.8304,12.732,98,1
19.417,80,42,2.8648,61,34,49,101,59,376.11,0,12.732,98,1
12.412,80,90,3.1831,61,26,49,90.092,59,2323,0,13.077,98,1
7.6394,80,90,3.2133,61,58,103,101,37,384.08,0,15.279,94.241,1
13.369,57,45.083,3.2557,61,26,49,101,59,1648.2,0,12.732,98,1
18.144,79.164,63,4.4563,61,85,49,90.851,59,4782.3,0,12.732,98,1
13.051,80,81,4.7746,61,82,49,89.374,51.525,0,0,19.099,98,1
15.279,80,20,4.138,59.781,14,49,101,59,2447.2,0,12.732,94.312,1
9.8676,80,42,2.8648,61,55.798,49,101,54.37,0,34.721,14.324,95.08,1
17.507,80,42,2.8648,61,85,49,101,59,1396.1,0,12.732,94.21,1
11.141,80,18,3.8197,61,14,49,101,59,0,0,12.732,98,1
13.051,87,90,3.1831,61,35,49,101,59,0,0,17.189,98,1
10.823,80,45.366,4.4563,59.789,34,65.485,17,59,2323,0,13.074,93,1
11.459,88,20,4.138,28,82,68,21,37,199.09,0,12.488,98,1
13.687,80,90,3.1831,61,82,103,85.04,37,336.93,11.612,15.915,98,1
12.096,80,19,3.5014,61,56.702,49,101,59,2323,0,12.732,94.3,1
12.412,78.894,45.37,3.2887,61,83,49,101,59,2323,0,12.732,98,1
10.504,80,20,4.138,61,55.954,49,91.568,59,0,33.029,12.732,98,1
12.397,80,20,3.2438,61,34,49,101,59,0,33.871,12.732,98,1
12.111,78.639,44.383,4.138,61,55.511,49,101,59,0,0,12.758,98,1
12.111,36,42,3.175,61,14,66.56,101,59,0,0,12.732,98,1
12.111,80,19,3.175,61,94,49,101,59,0,0,12.732,98,1
19.735,80,63,4.4563,61,82,62.894,101,59,582.46,0,12.732,98,1
13.687,80,20,4.138,28,55.517,68,101,59,0,27.363,12.836,98,1
18.144,78.452,44.645,4.138,28,34,68,101,37,281.13,0,12.615,98,1
12.732,92,19,3.5014,61,58,49,101,59,0,0,12.758,94.075,1
14.006,80,90,3.1831,61,55.444,58.373,101,37,0,768.72,1.9099,98,1
11.141,80,42,2.8648,61,71,103,89.366,37,0,0,12.732,94.074,1
10.823,92,20,4.138,61,34,49,88.509,59,259.16,0,14.324,93.853,1
7.9577,80,20,3.175,61,34,49,101,51.524,0,0,17.507,98,1
12.111,87,20,4.138,61,34,49,101,59,0,0,12.758,98,1
15.915,92,44.382,4.138,61,83,66.56,101,51.525,0,0,12.732,94.075,1
13.051,80,63,4.4563,61,34,49,101,55.382,0,37.81,20.69,98,1
8.9127,78.705,44.526,3.1831,61,55.524,65.817,101,37,0,28.038,12.732,98,1
12.133,78.618,29,5.093,61,34,49,101,59,328.66,0,19.099,98,1
11.141,80,44.65,2.5465,28,26,65.565,101,52.019,0,29.022,15.915,98,1
10.979,92,44.334,4.138,61,34,103,81.895,37,0,5.0713,12.732,98,1
20.054,87,42,2.8648,60.675,34,49,92.315,55.514,0,35.27,13.32,94.719,1
9.5493,80,18,3.8197,61,55.511,103,101,37,0,0,7.9577,94.073,1
10.504,80,44.132,3.3235,61,82,49,101,59,610.15,0,15.915,98,1
14.006,80,90,3.1831,59.962,82,49,101,59,0,0,12.732,94.076,1
14.324,87,90,3.1831,61,55.511,49,89.375,59,0,0,17.507,98,1
19.099,80,42,2.8648,61,26,49,89.373,59,0,0,12.732,98,1
13.369,80,18,3.8197,61,34,49,88.313,59,239.93,0,12.732,93.801,1
14.006,88,42,2.8648,61,85,66.56,101,51.525,0,0,12.732,98,1
12.732,80,19,3.1044,61,58,49,17,59,138.04,11.668,12.732,98,1
15.597,78.536,63,4.4563,61,55.088,58.222,101,59,-12.917,629.3,14.324,98,1
9.5493,80,20,3.1748,61,94,66.563,101,37,0,0,5.093,94.074,1
19.099,80,90,3.1831,65,82,99,101,59,0,0,12.732,94.075,1
12.096,80,20,4.138,61,85,49,101,59,4782.3,22.49,13.728,95.15,1
10.823,78.639,90,3.1831,61,82,49,89.374,59,0,0,15.915,98,1
10.823,78.776,20,4.138,59.885,82,65.397,101,59,0,28.989,15.915,98,1
12.096,87,20,4.138,61,34,49,90.85,59,4782.3,0,25.465,98,1
15.915,78.907,42,3.2947,61,34,49,101,59,2447.2,0,15.915,98,1
11.777,57,90,3.1831,61,55.97,49,101,59,640.16,0,14.324,98,1
14.006,80,44.381,3.1831,28,58,99,101,59,0,0,18.462,94.074,1
13.369,78.639,20,4.138,59.962,34,66.561,101,59,0,0,12.732,98,1
13.051,80,18,3.8197,61,34,103,101,37,0,0,15.915,98,1
21.327,79.245,44.857,4.7746,59.574,55.838,62.88,101,59,441.85,0,15.279,98,1
11.085,36,19,3.5014,28,26,99,21,37,0,-4.6426,12.732,98,1
17.189,80,44.383,4.138,61,85,49,101,59,0,0,11.141,98,1
14.961,80,44.383,3.1831,61,82,49,101,59,0,0,12.758,98,1
16.552,78.639,20,4.138,61,82,66.561,89.371,59,0,0,19.099,98,1
11.777,79.057,19,3.5014,61,55.812,49,101,59,0,33.536,12.732,94.848,1
9.231,80,20,3.1745,61,34,103,89.366,59,0,0,12.732,98,1
12.112,78.639,90,3.1752,61,55.511,49,101,59,0,0,12.758,98,1
18.144,80,44.383,2.8648,61,85,49,101,51.525,0,0,12.732,94.076,1
16.552,80,2,1.9099,61.075,26,62.795,101,53.959,-315.78,600.65,14.961,98,1
19.099,80,7,1.2732,65,96,68,101,59,0,0,12.757,98,1
9.8676,80,20,4.138,61,56.766,65.421,101,59,2447.2,0,12.732,23,1
12.616,88,81,3.2929,60.165,82,49,101,59,0,39.943,15.915,98,1
16.234,80,63,3.1751,61,26,49,101,51.525,0,0,12.732,98,1
12.785,80,81,4.7746,61,82,62.399,101,53.495,4782.3,22.528,14.324,98,1
10.823,80,42,3.175,61,85,49,101,59,0,0,14.324,98,1
10.504,78.639,44.382,3.1831,61,34,66.56,101,59,0,0,12.758,98,1
15.597,80,20,4.138,61,85,49,101,59,0,0,8.2761,98,1
13.687,79.163,90,3.1831,59.61,26,49,101,59,4782.3,0,19.099,98,1
9.5493,80,20,4.138,61,14,103,21,37,0,0,12.732,94.071,1
10.504,80,20,4.138,59.667,34,49,101,59,297.03,33.734,19.099,98,1
16.552,88,29,3.1749,61,82,66.561,101,59,0,0,12.757,94.075,1
12.324,78.82,90,3.1831,61,85,49,89.884,51.905,1648.2,0,15.915,98,1
15.915,87,29,5.093,59.961,82,68,89.37,59,0,0,12.732,98,1
9.5493,92,20,4.138,61,94,66.562,101,59,0,0,12.732,98,1
11.141,80,29,5.093,60.337,82,49,91.134,59,508.86,0,12.732,93,1
13.687,80,42,2.8648,59.962,58,49,101,59,0,0,12.732,98,1
14.006,88,4,2.5465,61,44,49,21,51.519,0,0,12.732,98,1
13.369,80,18,3.8197,28,82,99,90.213,52.151,2741.9,0,12.732,98,1
12.111,80,42,2.8648,61,26,49,89.373,59,0,0,12.732,98,1
12.332,80,44.96,4.138,61,55.76,63.588,101,59,399.82,30.756,12.732,98,1
15.915,78.639,42,2.8648,61,85,49,101,59,0,0,15.915,98,1
11.777,80,44.502,3.5014,61,26,49,92.67,59,0,35.878,13.406,77,1
10.823,78.639,42,2.8648,61,55.511,49,101,51.525,0,0,12.732,98,1
11.141,80,63,4.4563,65,82,68,101,59,0,0,19.099,98,1
12.548,79.331,63,3.2773,60.146,94,49,101,59,0,38.001,12.732,98,1
14.642,80,47.789,5.093,28,82,99,83.757,37,8032.9,-13.063,20.69,98,1
14.006,78.266,20,4.138,28,34,73,101,37,176.58,0,15.915,98,1
10.823,80,20,3.0846,61,34,68.358,101,59,226.52,0,14.324,98,1
15.915,57,44.667,2.8648,61,34,49,101,59,0,37.124,13.369,95.092,1
13.369,80,20,3.349,61,34,49,101,59,2323,28.555,13.456,98,1
13.687,80,20,4.138,65,56.453,68,101,59,282.74,28.071,12.732,93.986,1
12.497,78.967,45.651,2.2282,59.742,34,65.166,101,59,2987.7,0,18.78,94.364,1
13.369,80,20,4.138,60.285,94,49,91.15,53.633,0,31.603,12.732,98,1
12.691,80,63,3.3941,59.631,34,68,101,37,4483.1,0,15.915,98,1
12.11,57,20,4.138,59.961,55.511,103,101,51.521,0,0,12.756,98,1
17.507,80,42,2.8648,61,96,63.368,101,59,2447.2,25.922,12.732,98,1
9.231,92,45.422,4.138,61,34,49,101,59,2447.2,0,12.732,98,1
17.189,80,42,2.8648,61,55.82,49,101,59,475.29,0,12.732,94.928,1
14.642,36,42,2.8648,61,14,103,83.459,37,0,8.6458,12.732,98,1
18.78,78.639,42,2.8648,61,14,103,101,37,0,0,12.096,94.074,1
16.87,87,44.382,5.093,61,34,49,101,51.525,0,0,12.758,98,1
12.11,78.639,20,4.138,65,85,68,89.37,59,0,0,17.507,94.075,1
11.777,80,19,3.1745,61,94,103,101,37,0,0,7.6394,98,1
13.687,80,20,4.138,60.104,85,49,101,59,0,33.849,15.915,94.905,1
12.732,80,19,3.5014,61,34,49,101,59,0,0,15.915,98,1
12.732,80,20,4.138,59.961,85,66.566,69,37,0,0,17.507,98,1
15.279,80,19,3.5014,61,94,49,101,59,520.16,32.378,13.235,98,1
19.099,80,42,2.8648,61,55.511,49,101,51.525,0,0,19.099,98,1
12.257,80,63,4.4563,65,94,68,101,59,582.33,30.757,13.18,94.927,1
13.687,80,20,4.138,61,34,49,95.115,59,0,605.43,12.732,33,1
10.186,80,45.083,2.8648,61,26,49,101,51.904,1648.2,0,15.279,98,1
10.504,80,20,4.138,61,82,49,101,59,987.72,0,14.961,98,1
20.372,80,20,4.138,61,82,49,90.821,59,484.93,0,12.732,94.464,1
17.825,80,44.382,3.1831,61,26,66.56,101,59,0,0,15.915,98,1
14.961,78.639,42,2.8648,61,96,49,101,59,0,0,15.915,98,1
18.144,80,42,2.8648,102,96,64.354,91.337,59,0,207.86,13.293,98,1
16.87,80,90,3.1831,59.858,14,103,89.799,37,1396.1,0,12.948,98,1
12.11,80,20,3.1747,28,82,68,101,37,0,0,15.915,98,1
16.234,78.639,90,3.1831,61,82,49,101,59,0,0,12.732,98,1
17.507,78.792,42,2.8648,61,26,49,101,59,1396.1,0,12.732,98,1
11.777,80,44.383,4.138,61,34,49,101,59,0,0,14.324,98,1
19.417,78.639,63,3.1749,102,55.511,68,101,37,0,0,12.732,94.075,1
12.11,78.639,44.382,3.1749,59.961,55.511,73,101,59,0,0,15.915,94.075,1
18.78,80,42,2.8648,61,71,49,101,59,0,0,12.732,98,1
15.597,80,20,4.138,65,34,66.563,89.37,37,0,0,12.757,94.075,1
12.414,80,44.383,3.1831,61,35,49,101,59,0,0,15.915,94.076,1
14.006,80,20,4.138,61,55.726,49,101,59,388.57,0,12.732,98,1
22.6,88,63,4.4563,61,85,49,101,59,3375.7,0,13.222,98,1
16.234,88,20,4.138,61,55.379,49,89.064,59,0,25.501,12.732,24,1
13.051,78.639,20,4.138,61,34,49,101,59,0,0,12.758,98,1
12.414,80,42,2.8648,59.769,55.41,64.454,101,59,0,30.864,12.986,98,1
10.186,80,44.545,4.138,60.037,14,70,101,59,0,28.953,12.732,75,1
12.096,80,20,4.138,61,85,49,101,59,0,0,15.915,94.075,1
11.777,80,20,4.138,61,82,49,90.128,52.087,2447.2,0,15.915,98,1
13.369,78.639,81,4.7746,61,55.511,49,89.374,51.525,0,0,20.69,98,1
9.5493,78.639,20,4.138,59.962,34,66.561,101,51.525,0,0,14.324,98,1
12.414,80,44.49,4.138,61,34,49,101,59,382.32,0,14.324,98,1
12.111,87,42,2.8648,59.961,34,66.561,89.372,59,0,0,12.732,94.075,1
16.234,80,63,4.4563,61,34,49,101,59,0,0,19.099,98,1
11.777,80,3,2.2282,61,58,66.101,101,59,987.72,0,12.893,94.17,1
11.777,80,44.383,3.1751,59.962,26,49,101,59,0,0,31.513,98,1
13.051,80,81,3.6749,61,82,49,101,59,0,768.72,12.732,98,1
9.8676,80,20,3.1749,65,85,68,101,59,0,0,12.732,98,1
12.096,87,44.382,2.8648,61,34,66.56,101,59,0,0,12.758,98,1
11.459,87,20,4.138,60.896,34,103,101,55.17,0,629.3,14.324,98,1
14.006,92,44.38,2.8648,61,82,103,101,37,0,0,12.732,98,1
13.687,80,63,4.4563,61,34,49,101,59,430.73,37.174,13.464,95.361,1
14.006,87,90,3.1752,59.962,55.511,49,101,51.526,0,0,22.282,98,1
12.111,88,20,4.138,59.962,34,66.561,101,51.525,0,0,12.732,98,1
13.369,80,18,3.8197,61,34,49,101,59,0,33.84,12.732,98,1
11.141,87,90,3.1831,61,85,49,101,59,0,0,19.099,94.076,1
12.109,80,20,4.138,61,34,49,17,59,0,0,12.732,94.073,1
10.823,80,42,2.8648,59.901,26,49,101,59,330.51,0,11.141,98,1
21.327,80,20,3.4981,102,34,68,101,59,-412.91,761.4,14.248,98,1
12.732,92,63,4.4563,59.962,82,66.559,101,51.526,0,0,12.758,98,1
14.324,57,42,2.8648,102,83,68,90.307,59,434.9,0,12.732,94.328,1
14.961,78.994,42,3.2316,61,14,64.145,101,59,0,31.496,15.915,98,1
17.825,80,42,2.8648,59.962,34,49,101,59,0,0,17.507,98,1
15.279,36,44.305,3.1672,28,55.121,99,101,59,0,21.704,12.518,98,1
12.414,87,20,4.138,61,34,49,101,59,296.63,0,12.69,98,1
15.915,80,29,5.093,61,82,49,101,59,0,605.43,20.69,95.622,1
12.096,92,42,2.8648,61,55.511,103,101,37,0,0,12.732,98,1
12.414,78.639,42,2.8648,61,34,49,101,59,0,0,12.732,98,1
12.73,88,46.414,2.8648,61,26,49,101,52.625,4782.3,0,13.414,94.538,1
15.915,80,42,2.8648,61,58,49,89.678,59,987.72,0,12.893,98,1
13.369,80,90,3.1831,61,82,66.559,101,59,0,0,14.006,98,1
10.504,80,44.555,3.5014,59.911,55.706,66.131,101,37,361.13,0,12.732,98,1
15.279,78.639,63,3.1751,61,82,49,101,59,0,0,12.758,98,1
14.324,80,42,2.8648,61,55.511,49,89.373,59,0,0,17.507,94.076,1
14.006,78.907,20,4.138,61,34,49,101,59,2447.2,0,19.099,98,1
11.459,80,46.63,4.138,61,82,60.112,101,59,0,605.43,15.915,98,1
16.87,88,20,4.138,60.194,85,67.694,101,59,0,24.276,12.732,23,1
9.5493,78.894,45.369,4.138,61,14,49,101,52.059,2323,0,12.732,98,1
16.552,78.639,44.383,3.1831,61,85,49,101,59,0,0,17.507,98,1
15.597,78.312,63,4.4563,61,82,49,101,59,0,605.43,12.732,98,1
14.324,80,44.544,2.8648,61,26,49,101,59,346.63,0,14.961,98,1
15.597,78.639,90,3.1831,59.962,85,66.558,101,59,0,0,25.465,98,1
11.141,80,81,4.7746,61,82,49,101,59,0,629.3,25.465,98,1
12.096,80,42,2.8648,61,26,49,101,59,0,605.43,12.732,95.622,1
11.777,80,42,3.1798,61,26,49,101,59,336.52,0,15.915,98,1
15.279,78.312,29,5.093,61,82,103,101,37,0,605.43,14.642,95.62,1
13.687,92,19,3.1005,61,82,103,101,37,0,15.097,12.732,98,1
13.051,78.639,90,3.1831,61,83,49,89.374,59,0,0,12.732,98,1
13.369,80,90,3.1831,61,34,49,101,59,2323,0,16.552,98,1
13.051,36,18,3.8197,61,82,49,101,59,0,0,12.732,98,1
12.11,88,20,4.138,65,85,68,101,51.523,0,0,15.915,94.075,1
9.231,87,42,3.5837,61,55.465,103,101,37,0,629.3,7.9577,98,1
12.111,87,20,3.175,61,58,49,101,59,0,0,19.099,98,1
10.823,88,44.257,3.1453,59.743,82,103,101,37,0,16.655,7.9577,93.105,1
13.051,80,45.303,4.138,61,26,49,101,55.063,987.72,33.554,12.732,98,1
12.111,87,63,4.4563,61,85,66.561,101,59,0,0,14.324,64,1
10.504,80,20,4.138,61,53.629,103,81.817,37,-44.436,3.7563,14.324,98,1
19.099,87,47.233,3.5014,61,58,58.373,101,59,0,768.72,22.282,96.032,1
12.11,57,20,4.138,61,82,103,101,51.521,0,0,12.732,98,1
12.208,80,42,2.8648,61,96,64.341,101,59,0,31.087,15.915,98,1
9.8676,80,90,3.1831,61,56.014,49,101,59,660.31,0,15.915,96.178,1
14.642,88,63,4.4563,59.962,55.511,49,101,59,0,0,14.324,98,1
11.141,36,42,2.8648,61,14,49,21,47.366,19.926,0,12.215,98,1
10.504,80,46.414,4.4563,59.609,82,49,101,59,4782.3,0,14.006,98,1
19.417,87,42,2.8648,61,34,49,101,59,0,0,11.141,94.076,1
15.915,87,42,2.8648,61,56.702,49,101,52.059,2323,0,12.732,98,1
14.642,80,42,3.1751,61,34,49,101,59,0,0,14.324,98,1
12.218,92,63,4.4563,60.062,82,103,101,52.637,433.82,0,12.94,98,1
10.504,80,44.792,4.138,61,85,49,101,59,0,36.49,13.351,98,1
12.111,80,18,3.175,61,55.511,49,101,51.524,0,0,12.732,98,1
15.915,80,20,4.138,61,82,103,101,55.17,0,629.3,12.732,98,1
20.69,80,46.274,4.138,61,14,49,101,55.389,3375.7,28.194,6.3662,98,1
7.9577,80,63,4.4563,61,35,68,101,51.524,0,0,31.513,98,1
18.462,79.547,90,3.1831,61,55.965,49,101,59,657.59,0,13.698,98,1
15.915,92,42,3.2603,61,82,49,101,54.467,0,35.174,15.279,98,1
15.915,78.679,42,2.8648,61,55.628,66.202,89.623,59,366.79,0,12.825,98,1
12.732,78.51,20,3.0453,28,34,68,87.801,49.481,178.86,0,14.324,98,1
15.279,80,90,3.1831,61,26,49,101,59,0,0,12.732,98,1
14.324,36,42,2.8648,61,14,49,21,59,0,0,25.465,98,1
9.5493,57,20,4.138,60.2,82,49,90.573,59,456.33,0,15.915,98,1
14.006,80,20,4.138,65,55.511,68,101,59,0,0,12.732,98,1
19.417,87,44.383,4.4563,61,55.511,49,101,59,0,0,12.732,98,1
12.096,80,20,3.2947,61,85,49,90.869,59,489.35,0,13.369,94.476,1
14.006,87,90,3.1831,59.841,85,49,101,59,1648.2,0,12.985,98,1
12.729,80,29,5.093,61,82,49,90.849,52.624,4782.3,0,13.414,98,1
12.11,78.639,20,4.138,102,55.511,68,101,37,0,0,12.732,98,1
15.279,78.091,90,3.1781,61,26,49,15,59,251.34,18.395,12.732,98,1
12.096,80,81,4.7746,61,55.511,49,89.374,59,0,0,12.758,98,1
14.324,88,42,2.8648,59.405,26,64.633,101,59,268.63,30.549,12.732,98,1
12.096,80,63,3.3135,61,56.602,49,93.877,59,0,40.661,22.918,94.885,1
11.459,78.639,20,4.138,61,82,49,101,59,0,0,12.758,94.075,1
12.396,80,20,4.138,61,55.815,49,101,59,0,33.853,12.732,98,1
11.141,80,63,3.175,65,82,68,101,59,0,0,14.324,94.075,1
20.69,88,44.383,2.8648,61,34,49,101,59,0,0,18.78,98,1
17.189,87,81,4.7746,61,82,49,101,59,31831,0,17.128,98,1
16.234,87,63,3.4969,61,34,49,101,59,4782.3,27.592,15.915,98,1
18.144,80,44.803,3.2396,61,85,49,101,59,0,37.286,15.915,98,1
13.687,36,20,4.138,61,82,49,101,59,0,0,12.758,98,1
12.175,80,42,3.2177,61,96,65.517,101,52.007,0,29.352,12.886,98,1
12.096,80,20,4.138,61,55.81,49,101,59,0,33.934,12.732,98,1
16.234,57,44.96,3.2392,60.173,14,49,101,55.1,0,36.035,13.309,98,1
14.642,80,46.352,4.138,61,85,49,101,59,120.26,629.3,12.732,98,1
21.327,78.866,45.264,4.138,61,83,49,101,59,2073.5,0,2.2282,98,1
13.369,36,44.377,3.8197,28,82,99,17,51.516,0,0,12.732,75,1
20.69,79.03,42,2.8648,61,55.803,49,101,59,480.05,0,12.732,98,1
15.915,80,42,2.8648,61,14,103,101,37,26.254,0,12.732,98,1
14.961,88,20,4.138,61,85,49,101,59,526.55,0,15.915,98,1
18.462,87,90,3.1831,61,96,62.986,101,52.899,694.02,0,13.057,98,1
12.172,78.688,20,4.138,61,58,66.048,101,51.78,0,27.841,13.687,98,1
15.597,80,44.381,2.8648,61,26,66.562,89.371,37,0,0,12.732,98,1
10.186,80,44.381,3.1831,61,44,66.563,101,59,0,0,12.757,23,1
11.141,80,44.148,5.093,61,82,49,101,59,608.48,0,12.732,98,1
13.051,92,44.929,4.138,61,56.637,49,101,59,535.75,0,12.732,98,1
15.279,80,44.383,4.138,61,26,49,101,59,0,0,14.324,98,1
8.5944,80,42,2.8648,65,85,68,101,59,0,0,15.915,98,1
17.507,80,44.383,3.1831,61,96,49,89.373,59,0,0,12.758,98,1
12.111,80,42,2.8648,61,14,49,101,59,0,0,12.732,94.076,1
16.552,80,42,2.8648,59.959,55.511,99,17,37,0,0,12.732,50,1
12.405,80,19,3.5014,61,55.968,49,91.562,59,0,32.774,13.171,98,1
12.732,80,44.799,2.8648,61,34,49,101,59,0,36.7,13.362,98,1
12.11,87,20,4.138,61,34,49,89.37,59,0,0,15.915,39,1
11.459,80,20,4.138,61,34,49,89.372,59,0,0,12.757,94.076,1
12.111,80,90,3.1831,65,82,68,101,51.525,0,0,15.915,98,1
10.186,87,20,4.138,61,26,49,101,59,2447.2,0,13.094,98,1
19.417,88,42,2.8648,61,35,49,101,54.603,-90.862,588.24,19.099,95.455,1
16.552,80,44.802,2.8648,61,26,49,101,59,0,37.1,12.732,98,1
16.552,80.54,42,2.8648,61,34,49,17,59,31831,-62.191,12.732,55,1
12.937,80,47.094,4.4563,61,85,49,101,52.993,6382.4,0,13.634,98,1
12.732,88,90,3.1831,28,34,70,94.088,54.402,0,497.84,22.282,95.337,1
12.732,57,7,3.1783,61,26,67.284,21,59,-532.85,600.65,12.732,93.183,1
13.369,80,2,3.1746,59.961,96,99,101,59,0,0,12.732,98,1
12.111,80,42,2.8648,61,96,66.56,101,51.525,0,0,19.099,98,1
7.6394,80,42,2.8648,61,55.511,49,101,59,0,0,14.324,94.075,1
12.414,57,18,3.8197,61,26,66.563,101,37,0,0,15.915,98,1
12.414,80,20,4.138,61,55.697,49,101,51.887,370.82,0,12.732,98,1
16.87,80,90,3.1831,61,34,49,89.375,59,0,0,14.324,98,1
9.8676,80,20,4.138,59.979,85,68.23,21,59,239.66,0,12.68,98,1
9.8676,80,44.162,4.138,61,82,103,101,37,0,17.29,12.732,98,1
12.291,87,20,4.138,61,35,65.909,101,51.846,1396.1,0,11.141,94.21,1
18.144,78.312,46.612,2.8648,61,55.462,60.163,101,59,0,600.65,12.732,98,1
10.186,80,19,3.5014,28,85,68,101,59,0,0,12.757,98,1
11.459,36,18,3.8197,61,14,103,101,37,0,0,12.732,98,1
12.111,80,42,3.175,61,85,49,89.373,59,0,0,12.732,98,1
11.459,80,42,2.8648,61,34,49,89.297,59,335.97,0,15.915,94.061,1
13.429,88,42,2.8648,61,71,49,101,59,0,605.43,14.324,95.622,1
16.234,80,90,3.1831,61,34,49,101,59,0,0,14.324,98,1
14.006,87,44.383,3.1831,61,34,49,101,59,0,0,15.915,98,1
15.597,87,63,4.4563,61,34,49,89.373,51.525,0,0,15.915,98,1
14.642,80,44.456,2.8648,59.415,26,49,21,46.356,86.325,14.122,19.099,98,1
13.051,87,44.23,4.7746,61,82,49,101,55.982,611.55,0,19.099,98,1
15.279,87,45.819,3.3524,59.996,34,49,101,59,2447.2,31.215,12.732,98,1
