age,workclass,edu,yearsedu,married,occupation,relationship,race,sex,income,loss,hours,country,y
13.051,80,81,4.7746,61,82,49,101,59,0,0,19.099,98,1
15.279,80,20,4.138,61,14,49,101,59,2447.2,0,12.732,98,1
9.8676,80,42,2.8648,61,71,49,101,59,0,0,14.324,98,1
17.507,80,42,2.8648,61,85,49,101,59,1396.1,0,12.732,98,1
11.141,80,18,3.8197,61,14,49,101,59,0,0,12.732,98,1
13.051,87,90,3.1831,61,35,49,101,59,0,0,17.189,98,1
10.823,80,90,4.4563,65,34,70,17,59,2323,0,11.141,93,1
11.459,88,20,4.138,28,82,68,21,37,0,0,19.099,98,1
13.687,80,90,3.1831,61,82,103,101,37,0,0,15.915,98,1
12.096,80,19,3.5014,61,85,49,101,59,2323,0,12.732,98,1
12.096,92,42,2.8648,61,83,49,101,59,2323,0,12.732,98,1
10.504,80,20,4.138,61,58,49,101,59,0,0,12.732,98,1
13.687,80,20,4.138,61,34,49,101,59,0,0,12.732,98,1
19.735,88,20,4.138,61,85,49,101,59,0,0,19.099,98,1
11.459,36,42,2.8648,61,14,49,101,59,0,0,12.732,98,1
10.186,80,19,3.5014,61,94,49,101,59,0,0,12.732,98,1
19.735,80,63,4.4563,61,82,49,101,59,0,0,12.732,98,1
13.687,80,20,4.138,28,35,68,101,59,0,0,19.099,98,1
18.144,80,63,4.138,28,34,68,101,37,0,0,14.324,98,1
12.732,92,19,3.5014,61,58,49,101,59,0,0,16.552,98,1
14.006,80,90,3.1831,61,85,103,101,37,0,768.72,1.9099,98,1
11.141,80,42,2.8648,61,71,103,21,37,0,0,12.732,98,1
10.823,92,20,4.138,61,34,49,101,59,0,0,14.324,98,1
7.9577,80,20,4.138,61,34,49,101,59,0,0,17.507,98,1
28.648,87,20,4.138,61,34,49,101,59,0,0,15.915,98,1
15.915,92,81,4.138,61,83,49,101,59,0,0,12.732,98,1
13.051,80,63,4.4563,61,34,49,101,59,0,600.65,20.69,98,1
8.9127,80,90,3.1831,61,14,103,101,37,0,0,12.732,98,1
19.417,36,29,5.093,61,34,49,101,59,0,0,19.099,98,1
11.141,80,90,2.5465,28,26,68,101,59,0,0,15.915,98,1
14.006,92,63,4.138,61,34,103,101,37,0,0,12.732,98,1
20.054,87,42,2.8648,61,34,49,101,59,0,0,15.915,98,1
9.5493,80,18,3.8197,61,14,103,101,37,0,0,7.9577,93,1
10.504,80,29,5.093,61,82,49,101,59,0,0,15.915,98,1
14.006,80,90,3.1831,61,82,49,101,59,0,0,12.732,23,1
14.324,87,90,3.1831,61,83,49,101,59,0,0,17.507,98,1
19.099,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,1
13.369,80,18,3.8197,61,34,49,101,59,0,0,12.732,98,1
14.006,88,42,2.8648,61,85,103,101,37,0,0,12.732,98,1
12.732,80,19,3.1831,61,58,49,17,59,0,0,12.732,98,1
15.597,88,63,4.4563,61,82,49,101,59,0,629.3,14.324,98,1
9.5493,80,20,4.138,61,94,103,101,37,0,0,5.093,91,1
19.099,80,90,3.1831,65,82,99,101,59,0,0,12.732,98,1
12.096,80,20,4.138,61,85,49,101,59,4782.3,0,12.732,64,1
10.823,80,90,3.1831,61,82,49,101,59,0,0,15.915,98,1
10.823,80,20,4.138,65,82,68,101,59,0,0,15.915,98,1
12.096,87,20,4.138,61,34,49,101,59,4782.3,0,25.465,98,1
15.915,80,42,2.8648,61,34,49,101,59,2447.2,0,15.915,98,1
11.777,57,90,3.1831,61,83,49,101,59,0,0,14.324,98,1
14.006,80,19,3.1831,28,58,99,101,59,0,0,18.462,98,1
13.369,87,20,4.138,61,34,49,101,59,0,0,12.732,98,1
13.051,80,18,3.8197,61,34,103,101,37,0,0,15.915,98,1
21.327,88,63,4.7746,28,34,68,101,59,31831,0,15.279,98,1
10.823,36,19,3.5014,28,26,99,21,37,0,0,12.732,98,1
17.189,80,90,4.138,61,85,49,101,59,0,0,11.141,98,1
14.961,80,2,3.1831,61,82,49,101,59,0,0,12.732,98,1
16.552,80,20,4.138,61,82,49,101,59,0,0,19.099,98,1
11.777,80,19,3.5014,61,26,49,101,59,0,0,12.732,98,1
9.231,80,20,4.138,61,34,103,21,59,0,0,12.732,98,1
11.459,80,90,3.1831,61,26,49,101,59,0,0,12.732,98,1
18.144,80,63,2.8648,61,85,49,101,59,0,0,12.732,93,1
16.552,80,2,1.9099,61,26,49,101,59,0,600.65,14.961,98,1
19.099,80,7,1.2732,65,96,68,101,59,0,0,12.732,98,1
9.8676,80,20,4.138,61,83,49,101,59,2447.2,0,12.732,23,1
14.961,88,81,4.7746,61,82,49,101,59,0,600.65,15.915,98,1
16.234,80,63,4.138,61,26,49,101,59,0,0,12.732,98,1
12.414,80,81,4.7746,61,82,49,101,59,4782.3,0,14.324,98,1
10.823,80,42,2.8648,61,85,49,101,59,0,0,14.324,98,1
10.504,80,42,3.1831,61,34,49,101,59,0,0,19.099,98,1
15.597,80,20,4.138,61,85,49,101,59,0,0,8.2761,98,1
13.687,80,90,3.1831,61,26,49,101,59,4782.3,0,19.099,98,1
9.5493,80,20,4.138,61,14,103,21,37,0,0,12.732,53,1
10.504,80,20,4.138,61,34,49,101,59,0,0,19.099,98,1
16.552,88,29,5.093,61,82,49,101,59,0,0,15.915,98,1
10.186,80,90,3.1831,61,85,49,101,59,1648.2,0,15.915,98,1
15.915,87,29,5.093,65,82,68,101,59,0,0,12.732,98,1
9.5493,92,20,4.138,61,94,49,101,59,0,0,12.732,98,1
11.141,80,29,5.093,61,82,49,101,59,0,0,12.732,93,1
13.687,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,1
14.006,88,4,2.5465,61,44,49,21,59,0,0,12.732,98,1
13.369,80,18,3.8197,28,82,99,101,37,2741.9,0,12.732,98,1
10.504,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,1
14.961,80,8,4.138,61,82,49,101,59,0,629.3,12.732,98,1
15.915,80,42,2.8648,61,85,49,101,59,0,0,15.915,98,1
11.777,80,20,3.5014,61,26,49,101,59,0,744.53,19.099,77,1
10.823,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,1
11.141,80,63,4.4563,65,82,68,101,59,0,0,19.099,98,1
11.777,80,63,4.4563,61,94,49,101,59,0,629.3,12.732,98,1
14.642,80,63,5.093,28,82,99,101,37,8032.9,0,20.69,98,1
14.006,80,20,4.138,28,34,73,101,37,0,0,15.915,98,1
10.823,80,20,3.1831,61,34,49,101,59,0,0,14.324,98,1
15.915,57,42,2.8648,61,34,49,101,59,0,0,13.369,98,1
13.369,80,20,3.5014,61,34,49,101,59,2323,0,22.282,98,1
13.687,80,20,4.138,65,26,68,101,59,0,0,12.732,98,1
6.3662,80,7,2.2282,65,34,68,101,59,2987.7,0,18.78,98,1
13.369,80,20,4.138,61,94,49,101,59,0,0,12.732,98,1
9.5493,80,63,4.4563,65,34,68,101,37,4483.1,0,15.915,98,1
16.234,57,20,4.138,61,82,103,101,37,0,0,12.732,98,1
17.507,80,42,2.8648,61,96,49,101,59,2447.2,0,12.732,98,1
9.231,92,90,4.138,61,34,49,101,59,2447.2,0,12.732,98,1
17.189,80,42,2.8648,61,16,49,101,59,0,0,12.732,98,1
14.642,36,42,2.8648,61,14,103,101,37,0,0,12.732,98,1
18.78,80,42,2.8648,61,14,103,101,37,0,0,12.096,98,1
16.87,87,20,5.093,61,34,49,101,59,0,0,12.732,98,1
11.141,80,20,4.138,65,85,68,101,59,0,0,17.507,98,1
11.777,80,19,2.8648,61,94,103,101,37,0,0,7.6394,98,1
13.687,80,20,4.138,61,85,49,101,59,0,472.69,15.915,98,1
12.732,80,19,3.5014,61,34,49,101,59,0,0,15.915,98,1
12.732,80,20,4.138,61,85,103,69,37,0,0,17.507,98,1
15.279,80,19,3.5014,61,94,49,101,59,0,0,4.7746,98,1
19.099,80,42,2.8648,61,96,49,101,59,0,0,19.099,98,1
10.823,80,63,4.4563,65,94,68,101,59,0,0,13.687,50,1
13.687,80,20,4.138,61,34,49,101,59,0,605.43,12.732,33,1
10.186,80,18,2.8648,61,26,49,101,59,1648.2,0,15.279,98,1
10.504,80,20,4.138,61,82,49,101,59,987.72,0,14.961,98,1
20.372,80,20,4.138,61,82,49,101,59,0,0,12.732,98,1
17.825,80,42,3.1831,61,26,49,101,59,0,0,15.915,98,1
14.961,80,42,2.8648,61,96,49,101,59,0,0,15.915,98,1
18.144,80,42,2.8648,102,96,49,101,59,0,207.86,15.279,98,1
16.87,80,90,3.1831,61,14,103,101,37,1396.1,0,11.141,98,1
11.777,80,20,3.5014,28,82,68,101,37,0,0,15.915,98,1
16.234,80,90,3.1831,61,82,49,101,59,0,0,12.732,98,1
17.507,80,42,2.8648,61,26,49,101,59,1396.1,0,12.732,98,1
11.777,80,63,4.138,61,34,49,101,59,0,0,14.324,98,1
19.417,57,63,4.4563,102,82,68,101,37,0,0,12.732,98,1
12.096,80,5,1.2732,65,35,73,101,59,0,0,15.915,98,1
18.78,80,42,2.8648,61,71,49,101,59,0,0,12.732,98,1
15.597,80,20,4.138,65,34,68,101,37,0,0,14.324,98,1
12.414,80,42,3.1831,61,35,49,101,59,0,0,15.915,98,1
14.006,80,20,4.138,61,26,49,101,59,0,0,12.732,98,1
22.6,88,63,4.4563,61,85,49,101,59,3375.7,0,12.732,98,1
16.234,88,20,4.138,61,82,49,17,59,0,0,12.732,24,1
13.051,80,20,4.138,61,34,49,101,59,0,0,23.873,98,1
12.414,80,42,2.8648,61,71,49,101,59,0,0,6.3662,98,1
10.186,80,18,4.138,65,14,70,101,59,0,0,12.732,75,1
12.096,80,20,4.138,61,85,49,101,59,0,0,15.915,98,1
11.777,80,20,4.138,61,82,49,101,59,2447.2,0,15.915,98,1
13.369,87,81,4.7746,61,82,49,101,59,0,0,20.69,98,1
9.5493,87,20,4.138,61,34,49,101,59,0,0,14.324,98,1
12.414,80,20,4.138,61,34,49,101,59,0,0,14.324,98,1
8.5944,87,42,2.8648,65,34,68,101,59,0,0,12.732,91,1
16.234,80,63,4.4563,61,34,49,101,59,0,0,19.099,98,1
11.777,80,3,2.2282,61,58,49,101,59,987.72,0,12.732,47,1
11.777,80,63,4.138,61,26,49,101,59,0,0,31.513,98,1
13.051,80,81,5.093,61,82,49,101,59,0,768.72,12.732,98,1
9.8676,80,20,4.138,65,85,68,101,59,0,0,12.732,98,1
12.096,87,42,2.8648,61,34,49,101,59,0,0,12.732,98,1
11.459,87,20,4.138,61,34,103,101,37,0,629.3,14.324,98,1
14.006,92,2,2.8648,61,82,103,101,37,0,0,12.732,98,1
13.687,80,63,4.4563,61,34,49,101,59,0,0,15.915,98,1
14.006,87,90,3.1831,61,34,49,101,59,0,0,22.282,98,1
9.5493,88,20,4.138,61,34,49,101,59,0,0,12.732,98,1
13.369,80,18,3.8197,61,34,49,101,59,0,0,12.732,98,1
11.141,87,90,3.1831,61,85,49,101,59,0,0,19.099,98,1
16.552,80,20,4.138,61,34,49,17,59,0,0,12.732,98,1
10.823,80,42,2.8648,61,26,49,101,59,0,0,11.141,98,1
21.327,80,20,4.138,102,34,68,101,59,0,761.4,19.099,98,1
12.732,92,63,4.4563,65,82,68,101,37,0,0,4.7746,98,1
14.324,57,42,2.8648,102,83,68,101,59,0,0,12.732,98,1
14.961,36,42,2.8648,61,14,49,101,59,0,0,15.915,98,1
17.825,80,42,2.8648,61,34,49,101,59,0,0,17.507,98,1
15.279,36,90,3.1831,28,26,99,101,59,0,0,12.732,98,1
12.414,87,20,4.138,61,34,49,101,59,0,0,12.732,98,1
15.915,80,29,5.093,61,82,49,101,59,0,605.43,20.69,98,1
12.096,92,42,2.8648,61,14,103,101,37,0,0,12.732,98,1
12.414,80,42,2.8648,61,34,49,101,59,0,0,12.732,98,1
7.3211,88,2,2.8648,61,26,49,101,59,4782.3,0,12.732,64,1
15.915,80,42,2.8648,61,58,49,101,59,987.72,0,12.732,98,1
13.369,80,90,3.1831,61,82,49,101,59,0,0,14.006,98,1
10.504,80,90,3.5014,61,26,103,101,37,0,0,12.732,98,1
15.279,80,63,4.4563,61,82,49,101,59,0,0,15.915,98,1
14.324,80,42,2.8648,61,96,49,101,59,0,0,17.507,98,1
14.006,92,20,4.138,61,34,49,101,59,2447.2,0,19.099,98,1
11.459,80,29,4.138,61,82,49,101,59,0,605.43,15.915,98,1
16.87,88,20,4.138,28,85,68,101,59,0,0,12.732,23,1
9.5493,36,20,4.138,61,14,49,101,59,2323,0,12.732,98,1
16.552,88,42,3.1831,61,85,49,101,59,0,0,17.507,98,1
15.597,57,63,4.4563,61,82,49,101,59,0,605.43,12.732,98,1
14.324,80,42,2.8648,61,26,49,101,59,0,0,14.961,98,1
15.597,88,90,3.1831,61,85,49,101,59,0,0,25.465,98,1
11.141,80,81,4.7746,61,82,49,101,59,0,629.3,25.465,98,1
12.096,80,42,2.8648,61,26,49,101,59,0,605.43,12.732,98,1
11.777,80,42,2.8648,61,26,49,101,59,0,0,15.915,98,1
15.279,92,29,5.093,61,82,103,101,37,0,605.43,14.642,98,1
13.687,92,19,3.8197,61,82,103,101,37,0,0,12.732,98,1
13.051,92,90,3.1831,61,83,49,101,59,0,0,12.732,98,1
13.369,80,90,3.1831,61,34,49,101,59,2323,0,16.552,98,1
13.051,36,18,3.8197,61,82,49,101,59,0,0,12.732,98,1
9.5493,88,20,4.138,65,85,68,101,59,0,0,15.915,98,1
9.231,87,42,2.8648,61,34,103,101,37,0,629.3,7.9577,98,1
13.051,87,20,3.8197,61,58,49,101,59,0,0,19.099,98,1
10.823,88,3,3.1831,61,82,103,101,37,0,0,7.9577,23,1
13.051,80,90,4.138,61,26,49,101,59,987.72,0,12.732,98,1
17.825,87,63,4.4563,61,85,49,101,59,0,0,14.324,64,1
10.504,80,20,4.138,61,34,103,101,37,2323,0,14.324,98,1
19.099,87,29,3.5014,61,58,49,101,59,0,768.72,22.282,39,1
12.414,57,20,4.138,61,82,103,101,37,0,0,12.732,98,1
13.687,80,42,2.8648,61,96,49,101,59,0,0,15.915,98,1
9.8676,80,90,3.1831,61,71,49,101,59,0,0,15.915,98,1
14.642,88,63,4.4563,61,82,49,101,59,0,0,14.324,98,1
11.141,36,42,2.8648,61,14,49,21,59,0,0,12.732,98,1
10.504,80,81,4.4563,61,82,49,101,59,4782.3,0,14.006,98,1
19.417,87,42,2.8648,61,34,49,101,59,0,0,11.141,98,1
15.915,87,42,2.8648,61,34,49,101,59,2323,0,12.732,98,1
14.642,80,42,2.8648,61,34,49,101,59,0,0,14.324,98,1
13.687,92,63,4.4563,61,82,103,101,37,0,0,12.732,98,1
10.504,80,20,4.138,61,85,49,101,59,0,0,20.69,98,1
9.231,80,18,3.8197,61,58,49,101,59,0,0,12.732,98,1
15.915,80,20,4.138,61,82,103,101,37,0,629.3,12.732,98,1
20.69,80,42,4.138,61,14,49,101,59,3375.7,0,6.3662,98,1
7.9577,80,63,4.4563,61,35,68,101,59,0,0,31.513,98,1
18.462,80,90,3.1831,61,26,49,101,59,0,0,12.732,98,1
15.915,92,42,3.1831,61,82,49,101,59,0,0,15.279,98,1
15.915,87,42,2.8648,61,58,49,101,59,0,0,19.099,98,1
12.732,80,20,4.138,28,34,68,101,37,0,0,14.324,98,1
15.279,80,90,3.1831,61,26,49,101,59,0,0,12.732,98,1
14.324,36,42,2.8648,61,14,49,21,59,0,0,25.465,98,1
9.5493,57,20,4.138,61,82,49,101,59,0,0,15.915,98,1
14.006,80,20,4.138,65,44,68,101,59,0,0,12.732,98,1
19.417,87,20,4.4563,61,34,49,101,59,0,0,12.732,98,1
12.096,80,20,4.138,61,85,49,101,59,0,0,13.369,25,1
14.006,87,90,3.1831,61,85,49,101,59,1648.2,0,14.006,98,1
15.279,80,29,5.093,61,82,49,101,59,4782.3,0,17.507,98,1
23.555,80,20,4.138,102,82,68,101,37,0,0,12.732,98,1
15.279,80,90,3.1831,61,26,49,15,59,0,0,12.732,98,1
12.096,80,81,4.7746,61,16,49,101,59,0,0,12.732,98,1
14.324,88,42,2.8648,61,26,49,101,59,0,0,12.732,98,1
12.096,80,63,4.4563,61,82,49,101,59,0,0,22.918,98,1
11.459,80,20,4.138,61,82,49,101,59,0,0,12.732,98,1
20.054,80,20,4.138,61,34,49,101,59,0,605.43,12.732,98,1
11.141,80,63,4.138,65,82,68,101,59,0,0,14.324,98,1
20.69,88,5,2.8648,61,34,49,101,59,0,0,18.78,98,1
17.189,87,81,4.7746,61,82,49,101,59,31831,0,11.777,98,1
16.234,87,63,4.4563,61,34,49,101,59,4782.3,0,15.915,98,1
18.144,80,4,2.5465,61,85,49,101,59,0,0,15.915,98,1
13.687,36,20,4.138,61,82,49,101,59,0,0,18.462,98,1
17.825,80,42,2.8648,61,96,49,101,59,0,0,14.006,98,1
12.096,80,20,4.138,61,58,49,101,59,0,684.05,12.732,98,1
16.234,57,42,2.8648,61,14,49,101,59,0,0,12.732,98,1
14.642,80,20,4.138,61,85,49,101,59,0,629.3,12.732,98,1
21.327,57,42,4.138,61,83,49,101,59,2073.5,0,2.2282,98,1
13.369,36,20,3.8197,28,82,99,17,59,0,0,12.732,75,1
20.69,88,42,2.8648,61,96,49,101,59,0,0,12.732,98,1
15.915,80,42,2.8648,61,14,103,101,37,0,0,12.732,98,1
14.961,88,20,4.138,61,85,49,101,59,0,0,15.915,98,1
18.462,87,90,3.1831,61,96,49,101,59,0,0,14.324,98,1
13.369,80,20,4.138,61,58,49,101,59,0,0,13.687,98,1
15.597,80,42,2.8648,61,26,103,101,37,0,0,12.732,98,1
10.186,80,42,3.1831,61,44,49,101,59,0,0,12.732,23,1
11.141,80,29,5.093,61,82,49,101,59,0,0,12.732,98,1
13.051,92,29,4.138,61,94,49,101,59,0,0,12.732,98,1
15.279,80,63,4.138,61,26,49,101,59,0,0,14.324,98,1
8.5944,80,42,2.8648,65,85,68,101,59,0,0,15.915,98,1
17.507,80,42,3.1831,61,96,49,101,59,0,0,19.099,98,1
16.234,80,42,2.8648,61,14,49,101,59,0,0,12.732,98,1
16.552,80,42,2.8648,102,14,99,17,37,0,0,12.732,50,1
8.9127,80,19,3.5014,61,82,49,101,59,0,0,20.69,98,1
12.732,80,90,2.8648,61,34,49,101,59,0,0,19.099,98,1
18.78,87,20,4.138,61,34,49,101,59,0,0,15.915,39,1
11.459,80,20,4.138,61,34,49,101,59,0,0,6.3662,98,1
14.642,80,90,3.1831,65,82,68,101,59,0,0,15.915,98,1
10.186,87,20,4.138,61,26,49,101,59,2447.2,0,15.915,98,1
19.417,88,42,2.8648,61,35,49,101,59,0,588.24,19.099,98,1
16.552,80,29,2.8648,61,26,49,101,59,0,0,12.732,98,1
16.552,80,42,2.8648,61,34,49,17,59,31831,0,12.732,55,1
13.687,80,81,4.4563,61,85,49,101,59,6382.4,0,19.099,98,1
12.732,88,90,3.1831,28,34,70,101,37,0,497.84,22.282,98,1
12.732,57,7,1.5915,61,26,49,21,59,0,600.65,12.732,98,1
13.369,80,2,1.9099,102,96,99,101,59,0,0,12.732,98,1
12.414,80,42,2.8648,61,96,49,101,59,0,0,19.099,98,1
7.6394,80,42,2.8648,61,26,49,101,59,0,0,14.324,98,1
12.414,57,18,3.8197,61,26,103,101,37,0,0,15.915,98,1
12.414,80,20,4.138,61,85,49,101,59,2447.2,0,12.732,98,1
16.87,80,90,3.1831,61,34,49,101,59,0,0,14.324,98,1
9.8676,80,20,4.138,65,85,68,21,59,0,0,12.732,98,1
9.8676,80,20,4.138,61,82,103,101,37,0,0,12.732,98,1
22.6,87,20,4.138,61,35,49,101,59,1396.1,0,11.141,98,1
18.144,80,42,2.8648,61,85,49,101,59,0,600.65,12.732,98,1
10.186,80,19,3.5014,28,85,68,101,59,0,0,12.732,98,1
11.459,36,18,3.8197,61,14,103,101,37,0,0,12.732,98,1
14.961,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,1
11.459,80,42,2.8648,61,34,49,101,59,0,0,15.915,98,1
14.324,88,42,2.8648,61,71,49,101,59,0,605.43,12.732,98,1
16.234,80,90,3.1831,61,34,49,101,59,0,0,14.324,98,1
14.006,87,90,3.1831,61,34,49,101,59,0,0,15.915,98,1
15.597,87,63,4.4563,61,34,49,101,59,0,0,15.915,98,1
14.642,80,42,2.8648,61,26,49,21,59,0,0,19.099,98,1
13.051,87,63,4.7746,61,82,49,101,59,0,0,19.099,98,1
15.279,87,42,2.8648,61,34,49,101,59,2447.2,0,12.732,98,1
9.5493,80,90,3.1831,65,44,49,101,59,0,0,12.732,98,1
12.414,80,42,2.8648,61,96,49,101,59,0,0,12.732,38,1
12.732,80,18,3.8197,61,94,49,101,59,2323,0,11.459,98,1
19.417,80,20,4.7746,61,96,49,101,59,0,0,1.5915,98,1
18.462,80,19,3.5014,61,26,49,101,59,0,0,12.732,98,1
16.87,87,42,2.8648,61,85,49,101,59,31831,0,12.732,98,1
13.687,57,20,4.138,61,82,49,21,59,4782.3,0,12.732,98,1
11.777,80,29,4.4563,28,34,68,101,59,0,0,19.099,84,1
14.324,80,42,2.8648,61,14,49,101,59,0,0,9.5493,98,1
20.69,92,29,5.093,61,82,49,101,59,4782.3,0,12.732,98,1
8.9127,87,20,4.138,61,34,49,101,59,0,0,15.915,97,1
11.141,80,3,2.2282,28,85,68,21,59,0,0,13.687,98,1
11.459,88,90,3.1831,61,34,49,101,59,0,0,12.732,98,1
11.777,87,20,4.138,61,34,49,101,59,0,0,25.465,98,1
20.372,87,20,4.138,61,34,49,101,59,0,0,17.507,98,1
14.642,88,19,3.5014,61,82,49,101,59,4782.3,0,20.69,98,1
11.777,87,20,4.138,61,82,49,101,59,0,0,11.141,98,1
18.78,87,20,4.138,61,34,49,101,59,0,0,12.732,33,1
14.642,80,42,2.8648,61,14,49,101,59,0,0,18.462,98,1
15.597,87,20,4.138,61,34,49,101,59,31831,0,15.915,98,1
12.732,80,2,1.9099,61,58,49,101,59,0,0,12.732,98,1
15.279,80,63,4.4563,28,34,99,101,37,0,0,12.732,98,1
15.597,80,2,1.9099,61,96,49,21,59,0,0,13.369,98,1
8.9127,80,90,3.1831,61,26,49,101,59,0,600.65,15.915,98,1
19.735,80,29,5.093,61,82,49,101,59,463.14,0,12.732,39,1
23.873,88,20,4.138,102,85,68,101,37,7997.2,0,5.093,98,1
14.006,80,19,3.8197,61,26,49,101,59,0,0,12.732,98,1
8.2761,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,1
12.414,80,42,2.8648,65,14,68,101,59,3348.6,0,12.732,98,1
12.732,80,90,3.1831,61,26,49,101,59,0,0,14.324,98,1
17.507,80,63,4.4563,61,82,49,101,59,4782.3,0,14.324,98,1
10.504,80,42,2.8648,65,82,68,101,59,0,0,12.732,98,1
18.144,80,42,2.8648,61,58,49,21,59,0,0,12.732,98,1
11.459,80,18,3.8197,61,85,103,101,37,0,0,9.5493,98,1
14.324,80,63,4.4563,61,82,49,101,59,0,0,11.459,33,1
17.189,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,1
19.099,80,42,2.8648,61,82,49,101,59,0,0,12.732,98,1
12.732,80,81,4.7746,61,85,49,101,59,0,0,19.099,98,1
15.279,88,90,3.1831,61,85,49,101,59,0,0,22.282,98,1
14.006,88,42,2.8648,61,85,49,101,59,0,629.3,14.324,98,1
19.417,88,81,4.7746,61,82,49,101,59,0,0,11.141,98,1
16.552,80,4,4.138,61,85,103,101,37,4782.3,0,19.099,98,1
12.732,92,18,3.8197,61,14,49,101,59,0,0,12.732,98,1
18.144,80,90,3.1831,61,34,49,101,59,0,0,15.915,98,1
18.144,87,20,4.138,61,82,49,101,59,0,0,11.141,98,1
10.823,80,42,2.8648,61,58,49,101,59,0,0,15.915,98,1
13.369,87,20,4.138,61,82,49,101,59,0,0,14.324,98,1
15.279,80,63,4.4563,61,82,49,101,59,4782.3,0,12.732,98,1
20.69,92,63,4.4563,61,82,49,101,59,2073.5,0,11.141,98,1
22.6,87,42,2.8648,61,14,103,101,37,0,0,6.3662,98,1
11.141,80,20,4.138,61,34,49,101,59,0,0,17.507,98,1
16.234,80,42,2.8648,61,26,49,21,59,0,0,12.732,98,1
14.006,80,20,4.138,61,82,49,101,59,4782.3,0,19.099,53,1
15.597,80,20,4.138,61,34,49,101,59,0,0,12.732,98,1
15.915,87,90,3.1831,61,85,49,101,59,0,0,19.099,98,1
14.642,80,81,3.5014,61,82,49,101,59,0,0,19.099,98,1
11.459,80,18,3.8197,61,26,49,101,59,2447.2,0,12.732,98,1
11.141,80,18,3.8197,61,14,103,101,37,0,0,15.915,47,1
20.372,80,42,2.8648,61,14,49,101,59,0,0,12.732,98,1
13.687,80,29,4.138,61,34,49,101,59,31831,0,19.099,98,1
11.777,80,42,2.8648,61,34,49,101,59,0,0,14.324,98,1
11.777,80,42,2.8648,61,96,49,101,59,0,600.65,12.732,98,1
14.006,80,29,5.093,61,82,49,101,59,0,0,12.732,98,1
16.87,92,42,3.1831,61,34,49,101,37,4782.3,0,12.732,98,1
13.687,80,42,2.8648,61,58,49,21,59,0,605.43,12.732,98,1
17.825,80,90,2.8648,61,34,49,101,59,0,0,15.279,98,1
13.687,80,20,3.1831,61,34,49,101,59,0,0,12.732,98,1
12.096,80,20,4.138,61,85,49,101,59,0,0,12.732,98,1
13.051,92,29,4.4563,61,82,49,17,59,0,0,14.324,98,1
11.141,80,20,4.138,61,85,49,101,59,0,0,14.324,98,1
14.642,80,20,4.138,28,85,68,101,59,0,0,15.279,98,1
12.732,80,90,3.1831,61,34,49,101,59,0,0,13.369,98,1
11.777,80,42,2.8648,61,26,49,101,59,0,0,12.732,48,1
12.096,80,63,4.4563,61,82,103,101,37,0,0,15.915,98,1
20.372,80,20,4.138,61,34,49,101,59,4782.3,0,11.141,98,1
14.324,80,20,4.138,62,14,68,101,59,0,0,14.324,98,1
9.5493,80,20,4.138,61,14,49,101,59,0,0,12.732,98,1
16.87,88,42,2.8648,61,34,49,21,59,0,0,14.324,98,1
13.369,92,90,3.1831,61,82,103,101,37,0,0,12.732,98,1
14.642,80,63,4.4563,65,34,68,101,37,8857.9,0,15.915,98,1
15.597,80,2,4.138,61,82,103,101,37,31831,0,12.732,98,1
8.2761,80,90,3.1831,61,94,49,101,59,987.72,0,12.732,98,1
15.915,80,90,3.5014,61,34,49,101,59,31831,0,15.915,98,1
16.234,80,19,3.5014,61,35,49,101,59,987.72,0,15.915,98,1
15.597,80,42,2.8648,28,71,68,101,37,0,0,12.732,98,1
13.687,80,42,3.1831,61,85,49,101,59,2447.2,0,12.732,98,1
12.096,80,20,4.138,61,85,49,101,59,2323,0,14.324,98,1
12.414,80,20,4.138,61,34,49,101,59,0,0,19.099,98,1
15.597,57,20,4.138,62,82,68,101,59,2741.9,0,14.324,98,1
11.141,57,63,4.4563,61,82,103,101,37,2447.2,0,4.138,24,1
12.414,80,63,4.4563,61,34,49,17,59,0,0,22.282,98,1
10.504,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,1
15.915,92,42,2.8648,61,14,49,101,59,0,0,1.9099,98,1
12.096,87,81,4.7746,61,82,49,17,59,0,0,12.732,98,1
11.141,80,19,3.5014,61,34,49,101,59,2323,0,15.915,98,1
16.234,80,20,4.138,61,96,49,101,59,0,0,17.825,98,1
15.597,80,42,3.1831,61,85,49,101,59,2323,0,12.732,98,1
13.687,92,20,4.138,61,14,49,101,59,0,0,15.915,98,1
16.234,80,42,2.8648,61,96,49,101,59,0,0,14.324,98,1
16.234,80,20,4.138,28,34,99,101,59,0,0,12.732,98,1
7.0028,80,42,2.8648,65,82,99,101,37,0,0,12.732,30,1
10.186,36,42,2.8648,61,26,49,101,59,1648.2,0,12.732,98,1
14.961,80,20,3.8197,61,34,103,101,37,0,0,11.141,98,1
13.051,57,20,4.138,61,34,49,101,59,1648.2,0,15.915,98,1
